"x" "y" "alt"
"24162" -48.4404806294811 -1.49658527402647 14
"11180" -48.4707597577637 -1.34327463844405 15
"41960" -48.4064213213266 -1.43007049929292 31
"35936" -48.2524612933807 -1.38660335975218 28
"58562" -48.4404481965388 -1.26782851488361 13
"2596" -48.2008757248085 -1.17311998716192 31
"28378" -48.3504645105561 -1.340213714156 17
"57696" -48.2273038896888 -1.30474957081531 26
"9530" -48.4386294109392 -1.41558270629863 32
"63057" -48.2437071943269 -1.13609000635141 14
"29874" -48.2435756784514 -1.39217830574586 21
"6365" -48.2177329483217 -1.21639920140229 18
"20237" -48.4303518472414 -1.26301430769533 14
"3748" -48.1799836400153 -1.18796905885323 24
"4438" -48.4446064980553 -1.27216200827658 23
"8673" -48.3949433232502 -1.1150043369119 19
"43689" -48.4302747439044 -1.16852355623197 14
"27264" -48.3063772478629 -1.3095838864535 11
"65592" -48.4303945813334 -1.33066327769034 8
"25944" -48.3056962354944 -1.36159942490877 29
"48158" -48.3882664120253 -1.16513292663822 12
"72340" -48.3442422511106 -1.44508060052758 18
"14370" -48.3548269697711 -1.13870826584228 40
"10822" -48.5460058838965 -1.3345249115901 15
"48230" -48.3433826009628 -1.21075472418097 23
"76886" -48.2499552686602 -1.13023134647843 21
"28262" -48.4514748510424 -1.34088028726625 24
"10019" -48.2453452253914 -1.29890490297 17
"53709" -48.2450759109411 -1.29136437278484 34
"54804" -48.2694122231514 -1.28017332668967 34
"60289" -48.4625509698066 -1.27315745226521 21
"13871" -48.2447878769344 -1.30113843400633 15
"62429" -48.3402652037074 -1.27582623927078 18
"42855" -48.4231711156634 -1.42441022567712 32
"22888" -48.3961663563007 -1.14377362355336 26
"64399" -48.280736642943 -1.41037470872052 21
"11508" -48.3654634433064 -1.4347316537983 18
"12491" -48.4721951739461 -1.29593151790181 18
"49404" -48.2553007180666 -1.39921373061739 34
"6568" -48.262973648593 -1.15314406978912 15
"17312" -48.4177617694866 -1.33665510155021 13
"79982" -48.2723246183552 -1.23665618741227 23
"23889" -48.3224528593941 -1.32663767240702 18
"10084" -48.2926791128939 -1.40117252631039 15
"692" -48.3926011461712 -1.33695418215008 15
"30813" -48.4620719492769 -1.28991600600614 18
"58009" -48.4663441794914 -1.17400325864152 11
"25098" -48.2452193548074 -1.10132256055459 15
"47382" -48.4386305474546 -1.13375686750661 6
"19565" -48.2914413004708 -1.26432451091529 10
"67543" -48.4759474697972 -1.4237940185568 9
"12388" -48.4399084692175 -1.25218648635084 25
"43427" -48.3889631751534 -1.13119847578635 18
"46303" -48.1764041899929 -1.16087795843805 20
"5765" -48.3228758845897 -1.27636664845843 13
"67351" -48.485114780333 -1.41563394151865 5
"77956" -48.5374933456286 -1.3545166002804 20
"78675" -48.3196331328576 -1.36768952267833 32
"58255" -48.3487424239206 -1.39229976039999 18
"8343" -48.4798285057173 -1.3847166640719 17
"3989" -48.2551627567275 -1.1964234248116 23
"37333" -48.2533045004547 -1.3061945924681 32
"73823" -48.2318830777089 -1.26072389187329 31
"40417" -48.2807070521544 -1.31304692591371 21
"25773" -48.4907557807037 -1.45991279793052 22
"23356" -48.4272558955134 -1.49303177928822 11
"64483" -48.2230418237761 -1.26913883702927 34
"51139" -48.2810566971859 -1.3732313500507 36
"27670" -48.4312471952766 -1.31111244863746 19
"15250" -48.3860230490888 -1.08238802122795 9
"24650" -48.2183034241266 -1.15449676645146 31
"22248" -48.3129015813232 -1.4308000269973 19
"45875" -48.3351550167133 -1.10740963595308 22
"46644" -48.4258723152679 -1.33341171983149 16
"25000" -48.2388661139783 -1.38574963115196 36
"50413" -48.4123254773779 -1.36025070505367 18
"52387" -48.2638926420265 -1.33802332163529 32
"70796" -48.3399715019355 -1.24626774144529 15
"20552" -48.1859601929205 -1.17638615360028 26
"54520" -48.3236670862356 -1.22581665840683 12
"48039" -48.3734194972423 -1.41062155012221 15
"35354" -48.4833362396605 -1.39188966955761 18
"6814" -48.2634852995983 -1.19754888782084 26
"78563" -48.5288316574775 -1.34340430154306 23
"46832" -48.3422379068131 -1.2459442066468 12
"61823" -48.4066923510737 -1.33376651515573 17
"48133" -48.3673468978704 -1.38142821156844 19
"23380" -48.2457682755285 -1.15675784371566 26
"59517" -48.4148318933193 -1.47721301811253 13
"72550" -48.3694799477647 -1.3335312378217 7
"36784" -48.386733538789 -1.41622265061601 30
"76912" -48.3861913927144 -1.12784435479012 17
"25101" -48.4441823059631 -1.13152730063185 12
"45785" -48.3697389872002 -1.20060023560076 37
"60440" -48.2675439333522 -1.29753280832375 30
"9750" -48.4409511148183 -1.31978114258784 19
"41236" -48.3211406067292 -1.38444834734741 14
"18080" -48.2466234135141 -1.13288121835245 19
"55586" -48.3137535982541 -1.14760710684729 14
"67521" -48.4110512089247 -1.09881888664121 4
"19796" -48.3952446833288 -1.23873565813295 15
"14101" -48.4137139072391 -1.35941428472518 22
"46143" -48.1736985384857 -1.1615733635458 27
"27808" -48.3618134701062 -1.36634011452635 24
"77301" -48.2290535663336 -1.22474231742685 31
"63445" -48.2474930231554 -1.36369754079745 27
"62119" -48.5403346466872 -1.28747938978143 14
"62871" -48.3457333594767 -1.06775978971488 12
"2505" -48.2554507174424 -1.18581143371817 16
"45302" -48.2764542493963 -1.26793930044995 13
"66169" -48.3356782598354 -1.14232126508856 25
"63470" -48.2528329211873 -1.42472409110231 23
"67703" -48.3988224097115 -1.26876429921044 16
"27296" -48.3601453891167 -1.0864850447904 13
"38899" -48.408523713162 -1.27980666659418 31
"15968" -48.3950327304002 -1.16974772811147 19
"9657" -48.306901541938 -1.20415533634467 20
"34867" -48.2112495376583 -1.26963803497774 35
"70733" -48.2592589449775 -1.38703020186363 10
"75934" -48.3240567566126 -1.38221737431111 25
"77597" -48.4653759482401 -1.17065055835505 6
"45192" -48.4777201899434 -1.45221680634605 15
"9567" -48.455733697979 -1.3815251706026 15
"76591" -48.409221352579 -1.1288426636012 13
"5327" -48.350582799937 -1.22528502952545 21
"9219" -48.315978594994 -1.40950823179101 13
"60037" -48.2864548945502 -1.38440862687968 30
"67470" -48.4046054580079 -1.1485295027846 30
"55229" -48.4309927475943 -1.42001523014526 35
"32991" -48.2763914845179 -1.19309342720187 24
"71926" -48.3388235933492 -1.32749332731867 7
"72300" -48.326843110431 -1.24076171065419 11
"39530" -48.2854431968728 -1.15763418259442 10
"34649" -48.2893244719427 -1.22752325202713 8
"41465" -48.432949005398 -1.27452449725718 10
"64704" -48.4253721615177 -1.35670356820636 13
"26737" -48.4099761605486 -1.47643923486551 20
"23569" -48.2712934892275 -1.29404595798793 31
"15697" -48.2207630772649 -1.14528352936374 7
"7193" -48.2327154976284 -1.16987051954411 18
"9417" -48.3920658318368 -1.44532259875029 13
"20931" -48.4553796772781 -1.32175125930513 27
"55467" -48.2672306274599 -1.33048669537074 29
"43899" -48.3780285390982 -1.38339519368529 20
"49039" -48.3312692780331 -1.10880255627035 29
"75374" -48.2801597411629 -1.16991724419045 23
"51035" -48.2327138536276 -1.17154610925667 12
"38995" -48.1538045939129 -1.19566783542765 17
"15917" -48.4165809192015 -1.27003910076706 30
"68002" -48.3782071037131 -1.10198202523253 20
"23333" -48.4268062939799 -1.2421882536509 12
"26999" -48.3414930033033 -1.25087757963958 20
"71826" -48.410833896558 -1.18652081983273 21
"72090" -48.3911963912568 -1.11611820244364 18
"19205" -48.3835626697432 -1.41564049929063 25
"21003" -48.393656205412 -1.42963698686724 23
"50542" -48.4587831942255 -1.50917592288516 22
"50078" -48.3370973026727 -1.38362858133944 26
"30504" -48.4351623037767 -1.33590535863876 12
"49938" -48.3077208465776 -1.21742207947162 15
"79923" -48.3220847982068 -1.23577626473064 13
"50572" -48.219844675396 -1.27513951090704 32
"27584" -48.407116428599 -1.29935658818753 17
"38298" -48.2688156315553 -1.40114463217812 22
"19696" -48.476129164923 -1.38378163432452 10
"38488" -48.4724023933258 -1.49187412591714 18
"68993" -48.3479313763224 -1.09275834319259 15
"56971" -48.3914580022049 -1.23291312231328 13
"23507" -48.5391806406749 -1.33245097708847 15
"13074" -48.3990670589518 -1.4302017713417 21
"57566" -48.5280710445471 -1.34081971334307 23
"15501" -48.3130523924032 -1.24102692477528 11
"77968" -48.321170018169 -1.22562795328348 18
"8646" -48.3916458669773 -1.48842761035321 10
"64112" -48.3807949849812 -1.11164010013759 17
"44203" -48.5319567510965 -1.34054432894004 7
"22845" -48.2843625728163 -1.12654025719541 17
"45615" -48.3909572943814 -1.36050683749085 13
"52544" -48.2627033316284 -1.18665648330942 20
"14471" -48.3714218897605 -1.19625879367211 39
"14545" -48.2552114347087 -1.14643404842782 25
"56017" -48.4763163275034 -1.46673986293044 4
"39101" -48.2583008605819 -1.10636159418756 17
"27713" -48.2989391956884 -1.25832784531127 9
"4128" -48.4273998017517 -1.27368099260814 22
"14861" -48.3324669647162 -1.16424240913666 20
"7784" -48.2394502295786 -1.36033706710254 46
"27390" -48.3535674485161 -1.29231834360288 14
"32941" -48.2218959716596 -1.16902196309133 17
"30158" -48.2743977303579 -1.25924856892879 17
"10850" -48.254158727968 -1.35804999094497 33
"8494" -48.2630155931996 -1.37767896789875 40
"36080" -48.3359856255661 -1.25487509869732 16
"23001" -48.4105286128806 -1.47867432650404 8
"56036" -48.2606348456635 -1.27164611285008 20
"39746" -48.3903319014836 -1.42446611493281 11
"57451" -48.4068701861688 -1.26835347745587 9
"64340" -48.4397317217195 -1.290731407615 9
"20197" -48.4063641811644 -1.48006595385244 6
"49516" -48.3127802595029 -1.14998009968312 9
"7976" -48.448979976118 -1.33822418579238 10
"6512" -48.4445990244724 -1.45460006033155 5
"70772" -48.2452028192785 -1.16764875031249 25
"6993" -48.2617283032917 -1.28710032578399 40
"32820" -48.3629012241667 -1.10799321955925 37
"76670" -48.2973038086654 -1.29651770387964 15
"7760" -48.3284669363274 -1.28098074494342 16
"8816" -48.2585388515187 -1.28579360962407 18
"34440" -48.3028204848546 -1.26154362686796 12
"32670" -48.2933923865556 -1.25580854141343 12
"68767" -48.3798531795209 -1.07784404507446 13
"19128" -48.2229405705561 -1.2335327236247 24
"60258" -48.2627405637495 -1.2479567744553 20
"58818" -48.3099643173144 -1.19326633596323 24
"51715" -48.3220775847563 -1.41461226527465 22
"76686" -48.4073123469182 -1.37700358390208 30
"55240" -48.2252805528181 -1.11135741973599 12
"14251" -48.3946059145726 -1.32168780501355 13
"72344" -48.2692421926431 -1.26597673336032 19
"30269" -48.297056533281 -1.45452006794248 19
"479" -48.4269301341495 -1.18458077661668 19
"66795" -48.2913167682358 -1.10709033633157 15
"70866" -48.3581497327217 -1.41688825537095 16
"79325" -48.4399090113908 -1.2516278621718 15
"40093" -48.4171611837311 -1.24434340971434 18
"18412" -48.2598291041582 -1.24613845663437 31
"48024" -48.3629574982554 -1.33478103773957 9
"18213" -48.2639490463689 -1.45243562108884 22
"79822" -48.3999475692928 -1.21264537575692 14
"10272" -48.2929515852599 -1.27947699282347 9
"53191" -48.4924899128667 -1.39636866383317 4
"77815" -48.4519565090773 -1.41001119711661 8
"25919" -48.4398679565713 -1.29324535622043 15
"43812" -48.4576065828969 -1.31504996948912 12
"19726" -48.2603621867147 -1.2670843855344 12
"27060" -48.352300778661 -1.16998674378454 15
"39534" -48.4606458782948 -1.32818097266475 1
"38176" -48.4718901577961 -1.45388616190846 23
"73463" -48.4795444506722 -1.30082700857178 16
"20875" -48.542895191935 -1.22016226704667 12
"79301" -48.3102536877183 -1.40820037577061 10
"40666" -48.2282625735281 -1.18382930066391 25
"22965" -48.3758382538815 -1.2205619947345 17
"50522" -48.3467268960278 -1.19567627409863 17
"33705" -48.3302989389494 -1.07159191123913 7
"75698" -48.4031923557849 -1.33705858715413 18
"57853" -48.477279695872 -1.47386361857154 3
"23592" -48.4655238589459 -1.16040902977772 6
"50966" -48.2846463890326 -1.11965167886377 16
"10424" -48.3290216403417 -1.1395221642751 31
"5816" -48.4085422326034 -1.26123287598504 14
"25050" -48.2548041969863 -1.10727993037828 25
"57261" -48.2145808509848 -1.26787300042235 34
"62583" -48.4035792018462 -1.48844178966952 14
"51287" -48.3584307890351 -1.14234242116396 32
"21943" -48.2879682908936 -1.39558148320003 43
"30008" -48.3565218539567 -1.10524692106683 31
"56380" -48.4538101720234 -1.48961802204659 18
"32383" -48.4540528731891 -1.26071947957583 16
"44847" -48.3556996671965 -1.37443285382001 20
"32385" -48.2837766645309 -1.42094002412255 14
"37643" -48.3278595798715 -1.45371914712721 16
"61449" -48.4280465250266 -1.17759907367823 24
"662" -48.2912169179576 -1.15490280983927 21
"50127" -48.4732350021499 -1.49187508882151 11
"1018" -48.230460381491 -1.2441327234305 35
"38808" -48.2271765577582 -1.15967187891069 24
"11916" -48.4881457946691 -1.30251158164047 16
"30411" -48.468755867541 -1.4015104409696 4
"32161" -48.4353855425381 -1.33471852061572 15
"76046" -48.5002941649821 -1.3643942973603 19
"14559" -48.3987747902825 -1.31554753629858 3
"12179" -48.3749981945462 -1.48561474577283 18
"51566" -48.4353385156607 -1.15805403545716 20
"55982" -48.3033436870676 -1.29198586482779 20
"6752" -48.3529053673571 -1.11580445035487 21
"51685" -48.3596396027845 -1.32346603154629 6
"75034" -48.2877365573439 -1.35508593485241 18
"3882" -48.2148983120644 -1.22989386681326 37
"40829" -48.403532975762 -1.2756120194558 23
"55685" -48.2581458131173 -1.42933843241527 25
"5996" -48.3603875332468 -1.1264244261976 40
"69053" -48.3130693791294 -1.27859061954174 16
"76306" -48.5342822175728 -1.32779050308712 19
"39019" -48.3851143258848 -1.37474476812962 26
"66565" -48.4136329125862 -1.16026862714713 25
"34939" -48.4490192503364 -1.29967886301158 12
"72499" -48.4278283282812 -1.21325742153714 16
"21027" -48.2824215210315 -1.39306154727599 33
"49503" -48.3150748857272 -1.21631232732987 39
"12134" -48.2518170743802 -1.21261769318862 36
"67788" -48.4170390519208 -1.19789447336011 15
"64496" -48.5401376459935 -1.3468376271456 12
"15069" -48.2417449258404 -1.41535530780722 24
"20296" -48.2532406775765 -1.43184595622136 19
"79506" -48.3597006239932 -1.11888284246285 38
"68269" -48.3639956702345 -1.12531053289507 38
"70275" -48.1747041192863 -1.19606191436851 30
"14312" -48.4273541052964 -1.31892908880281 16
"79344" -48.4534874772604 -1.16589134783014 18
"7859" -48.4236440605359 -1.41500737291458 18
"77251" -48.2789743020073 -1.24587916864391 24
"49283" -48.5294494173022 -1.35003905301989 15
"16842" -48.4981715789269 -1.44646698351286 6
"70844" -48.4608014923838 -1.16589800042472 9
"9264" -48.3239739354049 -1.45427308533929 18
"14686" -48.2132593058251 -1.20489832675465 28
"45914" -48.29190540296 -1.41038782282044 22
"4702" -48.4554163973063 -1.5006528439832 20
"54637" -48.2385303481263 -1.18160548654101 23
"75857" -48.466477983402 -1.39649293534793 14
"78197" -48.3425058465901 -1.31295426125018 10
"30390" -48.4267291187391 -1.4481787800251 10
"65852" -48.3910702489319 -1.25102079107234 9
"29941" -48.3718274955045 -1.34400740354678 11
"9670" -48.3850009184965 -1.21470567780584 25
"15780" -48.3810574117634 -1.27419258652095 12
"12932" -48.2444355797182 -1.30616486652059 17
"21664" -48.3331456810419 -1.2733983176345 14
"63531" -48.2300980231817 -1.10805186617653 17
"429" -48.3435771944202 -1.29305261689342 14
"34776" -48.3973150288151 -1.44101737609939 15
"16224" -48.1722686745949 -1.20373878217995 16
"51156" -48.326740275219 -1.29587423469562 19
"12249" -48.3525410161876 -1.13521498906983 33
"40042" -48.2954853861799 -1.37352711379575 41
"48719" -48.367240295592 -1.15601144196572 14
"25043" -48.2304882321728 -1.17768771759113 28
"73119" -48.3343572237025 -1.35206587812083 16
"32929" -48.3062299837702 -1.4408462985928 22
"44055" -48.4476167522935 -1.31448107527307 26
"4171" -48.5421305156763 -1.29586116122176 16
"67193" -48.3380733331782 -1.30230060317666 12
"58790" -48.4096198623151 -1.14867373728847 31
"24338" -48.5361358267869 -1.32434725796775 11
"24742" -48.2363506146333 -1.2776708046056 46
"6193" -48.4005444770727 -1.30372554287266 12
"47928" -48.2959709221306 -1.24089635156465 28
"28846" -48.3671933572152 -1.21474412368442 19
"20368" -48.2782134950533 -1.17410448209648 18
"51809" -48.327739297405 -1.17554903832284 9
"51687" -48.3226638020833 -1.42764628196572 13
"66110" -48.4402559013465 -1.45035887106126 13
"45955" -48.2924025902074 -1.40033436801168 37
"8360" -48.3859518421018 -1.37013723850548 26
"67809" -48.2813765271604 -1.33525013311227 13
"19266" -48.4557995440473 -1.31821369351065 15
"3574" -48.4136228865655 -1.44236815570191 19
"29131" -48.2290063569211 -1.26984344032383 32
"53223" -48.4052302889394 -1.24293509492363 16
"8370" -48.3587380637999 -1.10924630961464 29
"59712" -48.3552778237182 -1.24763318328988 10
"17219" -48.4132522365049 -1.12046707704736 22
"1261" -48.3597894527067 -1.17334538708062 30
"30458" -48.4112480489233 -1.18875565930947 16
"32536" -48.3313491457676 -1.09702015415836 19
"42392" -48.3922445253992 -1.27923144708951 24
"6708" -48.4367976111655 -1.31083886564465 14
"16734" -48.1680422574023 -1.19940599472144 39
"25042" -48.312998835703 -1.25731842780688 17
"50074" -48.3688459200819 -1.18163978184859 13
"24242" -48.4393591482603 -1.24632038900586 8
